node_id,peak_id,subset_size,is_peak,terminal_basin_size,peak_basin_size,drug_combo,C_Wall,F_Acid,DNA_gyr,30s,50s
AMP2+ERY1+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY2+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX2+FUS1+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX2+FUS2+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX2+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX2+FUS2+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX2+FUS1+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY2+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX3+FUS1+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX3+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP2+ERY3+FOX3+FUS1+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY1+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY2+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY1+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY2+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX1+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX1+FUS2+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY1+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY2+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX1+FUS1+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX1+FUS2+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX2+FUS1+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX2+FUS2+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX2+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX2+FUS2+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY2+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX3+FUS1+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX3+FUS2+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
AMP3+ERY3+FOX3+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+ERY+FOX+FUS+STR,1,0,0,1,1
ERY3+FOX3+STR1+TMP2,DOX3+ERY3+FUS3,4,False,854,,ERY+FOX+STR+TMP,1,1,0,1,1
ERY3+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,4,False,854,,ERY+FOX+STR+TMP,1,1,0,1,1
ERY3+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,4,False,854,,ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+FOX2+FUS3+STR2,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+FOX2+FUS3+STR3,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+FOX3+FUS3+STR2,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+FOX3+FUS3+STR3,DOX3+ERY3+FUS3,4,False,854,,DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX2+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX2+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX3+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP1+DOX3+FOX3+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX2+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX2+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX3+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP2+DOX3+FOX3+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP3+DOX3+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP3+DOX3+FOX2+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP3+DOX3+FOX2+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP3+DOX3+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP3+DOX3+FOX3+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
AMP3+DOX3+FOX3+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,AMP+DOX+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FUS1+TMP2,DOX3+ERY3+FUS3,4,False,854,,DOX+ERY+FUS+TMP,0,1,0,1,1
DOX3+ERY3+FUS2+TMP2,DOX3+ERY3+FUS3,4,False,854,,DOX+ERY+FUS+TMP,0,1,0,1,1
CPR1+DOX3+ERY3+FUS3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FUS+TMP,0,1,1,1,1
CPR1+DOX3+ERY3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FUS+STR,0,0,1,1,1
CPR1+DOX3+ERY3+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FUS+STR,0,0,1,1,1
CPR1+DOX3+ERY3+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FUS+STR,0,0,1,1,1
DOX3+ERY3+FUS1+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FUS+STR+TMP,0,1,0,1,1
DOX3+ERY3+FUS1+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FUS+STR+TMP,0,1,0,1,1
DOX3+ERY3+FUS1+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FUS+STR+TMP,0,1,0,1,1
DOX3+ERY3+FUS2+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FUS+STR+TMP,0,1,0,1,1
DOX3+ERY3+FUS2+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FUS+STR+TMP,0,1,0,1,1
DOX3+ERY3+FUS2+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FUS+STR+TMP,0,1,0,1,1
CPR1+DOX3+ERY3+FOX3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR2+DOX3+ERY3+FOX3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR3+DOX3+ERY1+FOX3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR3+DOX3+ERY2+FOX3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR3+DOX3+ERY3+FOX3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+TMP,1,1,1,0,1
CPR2+ERY3+FOX3+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR2+ERY3+FOX3+FUS3+TMP3,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+TMP,1,1,1,1,1
CPR1+DOX3+FOX3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+STR+TMP,1,1,1,1,1
CPR1+DOX3+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+STR+TMP,1,1,1,1,1
CPR1+DOX3+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+STR+TMP,1,1,1,1,1
CPR3+DOX3+FOX3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+STR+TMP,1,1,1,1,1
CPR3+DOX3+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+STR+TMP,1,1,1,1,1
CPR3+DOX3+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+STR+TMP,1,1,1,1,1
CPR1+DOX3+ERY3+FOX3+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+STR,1,0,1,1,1
CPR1+DOX3+ERY3+FOX3+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+STR,1,0,1,1,1
CPR1+DOX3+ERY3+FOX3+STR3,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+STR,1,0,1,1,1
CPR2+DOX3+ERY3+FOX3+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+STR,1,0,1,1,1
CPR2+DOX3+ERY3+FOX3+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+STR,1,0,1,1,1
CPR2+DOX3+ERY3+FOX3+STR3,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+STR,1,0,1,1,1
CPR1+ERY3+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR1+ERY3+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX1+FUS1+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX1+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX1+FUS1+STR3,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR1+ERY3+FOX2+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR1+ERY3+FOX2+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR1+ERY3+FOX2+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX2+FUS1+STR3,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX3+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR2+ERY3+FOX3+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+FUS+STR,1,0,1,1,1
CPR1+ERY3+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+ERY3+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR2+ERY3+FOX3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR2+ERY3+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR2+ERY3+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+ERY+FOX+STR+TMP,1,1,1,1,1
CPR1+DOX3+ERY3+FOX1+FUS3,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+FUS,1,0,1,1,1
CPR1+DOX3+ERY3+FOX2+FUS3,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+FUS,1,0,1,1,1
CPR1+DOX3+ERY3+FOX3+FUS1,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+FUS,1,0,1,1,1
CPR1+DOX3+ERY3+FOX3+FUS3,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+FUS,1,0,1,1,1
CPR2+DOX3+ERY3+FOX3+FUS1,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+ERY+FOX+FUS,1,0,1,1,1
DOX3+ERY3+FOX1+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX1+FUS2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX1+FUS3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX2+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX2+FUS2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX2+FUS3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY1+FOX3+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY1+FOX3+FUS2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY1+FOX3+FUS3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY2+FOX3+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+FUS2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+FUS3+TMP1,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+FUS3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+FUS3+TMP3,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+TMP,1,1,0,1,1
DOX3+ERY3+FOX1+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX1+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX1+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX2+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX2+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX2+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY1+FOX3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY1+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY1+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY2+FOX3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY2+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY2+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX3+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+STR+TMP,1,1,0,1,1
DOX3+ERY3+FOX1+FUS1+STR1,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX1+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX1+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX1+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX1+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX2+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY1+FOX3+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY1+FOX3+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX3+FUS1+STR1,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX3+FUS3+STR1,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX3+FUS1+STR2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX3+FUS3+STR2,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX3+FUS1+STR3,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
DOX3+ERY3+FOX3+FUS3+STR3,DOX3+ERY3+FUS3,5,False,854,,DOX+ERY+FOX+FUS+STR,1,0,0,1,1
ERY2+FOX1+FUS3+STR1+TMP1,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX1+FUS3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX1+FUS3+STR1+TMP3,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX1+FUS3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX1+FUS3+STR2+TMP3,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY2+FOX2+FUS3+STR1+TMP1,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY2+FOX2+FUS3+STR2+TMP1,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX2+FUS3+STR1+TMP1,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX2+FUS3+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX2+FUS3+STR1+TMP3,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX2+FUS3+STR2+TMP1,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX2+FUS3+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX2+FUS3+STR2+TMP3,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX3+FUS1+STR1+TMP2,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX3+FUS3+STR1+TMP3,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX3+FUS1+STR2+TMP2,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX3+FUS3+STR2+TMP3,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX3+FUS1+STR3+TMP2,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
ERY3+FOX3+FUS3+STR3+TMP3,DOX3+ERY3+FUS3,5,False,854,,ERY+FOX+FUS+STR+TMP,1,1,0,1,1
CPR1+DOX3+FOX3+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+FUS+TMP,1,1,1,1,1
CPR3+DOX3+FOX3+FUS1+TMP2,DOX3+ERY3+FUS3,5,False,854,,CPR+DOX+FOX+FUS+TMP,1,1,1,1,1
